1994;0;236.343621969;;0.6;1;3;5
1994;1;236.876929998;;0.6;1;3;5
1994;2;237.410259008;237.419661999;-0.00940299034119;1;3;5
1994;3;237.943589926;237.899646997;0.0439429283142;1;3;5
1994;4;238.476973057;238.355634928;0.121338129044;1;3;5
1994;5;239.010442972;238.83564496;0.17479801178;1;3;5
1994;6;239.543575048;239.327170849;0.2164041996;1;3;5
1994;7;240.07689786;239.860530853;0.216367006302;1;3;5
1994;8;240.610229969;240.393861055;0.216368913651;1;3;5
1994;9;241.143558025;240.927157879;0.216400146484;1;3;5
1994;10;241.676882982;241.460526943;0.216356039047;1;3;5
1994;11;242.210269928;241.99384284;0.216427087784;1;3;5
1994;12;242.743545055;242.527173996;0.216371059418;1;3;5
1994;13;243.27686286;;0.6;1;3;5
1994;14;243.810195923;243.787642002;0.0225539207458;1;3;5
1994;15;244.343521833;244.251658916;0.0918629169464;1;3;5
1994;16;244.876852036;244.707630873;0.169221162796;1;3;5
1994;17;245.410179853;245.193776846;0.216403007507;1;3;5
1994;18;245.943510056;245.727107048;0.216403007507;1;3;5
1994;19;246.476892948;;0.6;1;3;5
1994;20;247.010161877;247.035627842;-0.025465965271;1;3;5
1994;21;247.543508053;247.491636038;0.0518720149994;1;3;5
1994;22;248.076819897;247.971636057;0.105183839798;1;3;5
1994;23;248.610146999;248.393779993;0.216367006302;1;3;5
1994;24;249.143475056;248.927075863;0.21639919281;1;3;5
1994;25;249.676802874;249.460438013;0.216364860535;1;3;5
1994;26;250.210129976;249.993731976;0.216398000717;1;3;5
1994;27;250.74345994;;0.6;1;3;5
1994;28;251.276784897;251.30764389;-0.0308589935303;1;3;5
1994;29;251.810112953;251.763650894;0.046462059021;1;3;5
1994;30;252.343444824;252.203646898;0.139797925949;1;3;5
1994;31;252.876771927;252.699664831;0.177107095718;1;3;5
1994;32;253.41009903;253.203663826;0.206435203552;1;3;5
1994;33;253.94342804;253.739707947;0.203720092773;1;3;5
1994;34;254.476754904;254.275697947;0.201056957245;1;3;5
1994;35;255.010082006;254.811647892;0.198434114456;1;3;5
1994;36;255.543411016;255.327011824;0.21639919281;1;3;5
1994;37;256.076737881;255.860374928;0.216362953186;1;3;5
1994;38;256.610065937;256.393697977;0.216367959976;1;3;5
1994;39;257.143393993;256.926993847;0.216400146484;1;3;5
1994;40;257.676723003;;0.6;1;3;5
1994;41;258.210052967;258.219662905;-0.00960993766785;1;3;5
1994;42;258.743378878;258.691656828;0.0517220497131;1;3;5
1994;43;259.276706934;259.147650957;0.129055976868;1;3;5
1994;44;259.810032845;259.611654997;0.198377847672;1;3;5
1994;45;260.343363047;260.126960993;0.216402053833;1;3;5
1994;46;260.876689911;260.660333872;0.216356039047;1;3;5
1994;47;261.410018921;;0.6;1;3;5
1994;48;261.943346024;261.955657959;-0.0123119354248;1;3;5
1994;49;262.476673841;262.395650864;0.081022977829;1;3;5
1994;50;263.010002851;262.891664028;0.118338823318;1;3;5
1994;51;263.543334007;263.326931;0.216403007507;1;3;5
1994;52;264.076658964;263.860288858;0.216370105743;1;3;5
1994;53;264.609985828;264.393615961;0.216369867325;1;3;5
1994;54;265.143314838;;0.6;1;3;5
1994;55;265.676640987;265.691711903;-0.0150709152222;1;3;5
1994;56;266.209971905;266.171658993;0.0383129119873;1;3;5
1994;57;266.743296862;266.611654043;0.131642818451;1;3;5
1994;58;267.276626825;267.067702055;0.208924770355;1;3;5
1994;59;267.809952974;267.59355092;0.216402053833;1;3;5
1994;0;347.759174824;347.699714899;0.0594599246979;1;4;5
1994;1;348.292525053;348.195687056;0.0968379974365;1;4;5
1994;2;348.825819016;348.779674053;0.0461449623108;1;4;5
1994;3;349.359146833;349.251677036;0.107469797134;1;4;5
1994;4;349.892506838;349.771687031;0.120819807053;1;4;5
1994;5;350.425801992;350.331687927;0.0941140651703;1;4;5
1994;6;350.959131002;350.851688862;0.107442140579;1;4;5
1994;7;351.492487907;351.34768796;0.144799947739;1;4;5
1994;8;352.02578783;351.96368885;0.06209897995;1;4;5
1994;9;352.559114933;352.419694901;0.139420032501;1;4;5
1994;10;353.092473984;353.059695005;0.0327789783478;1;4;5
1994;11;353.6257689;353.499686003;0.126082897186;1;4;5
1994;12;354.15909791;354.179695845;-0.0205979347229;1;4;5
